2013-05-10 13:20:26,177 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeRemoved
2013-05-10 13:20:26,178 INFO  [Soap11HttpBindingImporter] importing operation faultCanChange
2013-05-10 13:20:26,179 INFO  [Soap11HttpBindingImporter] importing operation inputTypeCanChange
2013-05-10 13:20:26,179 INFO  [Soap11HttpBindingImporter] importing operation operationCanBeRemoved
2013-05-10 13:20:26,179 INFO  [Soap11HttpBindingImporter] importing operation operationNameCanChangeV1
2013-05-10 13:20:26,180 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeAdded
2013-05-10 13:20:26,180 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeRemoved
2013-05-10 13:20:26,181 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanChange
2013-05-10 13:20:44,157 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.faultCanBeAdded:Request 1] in 3ms (1091 bytes)
2013-05-10 13:20:54,303 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.faultCanBeAdded:Request 1] in 3ms (1091 bytes)
2013-05-10 13:22:13,212 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/ServiceContractV1/ServiceContractV1?wsdl]
2013-05-10 13:22:13,212 INFO  [SchemaUtils] Getting schema http://localhost:8080/ServiceContractV1/ServiceContractV1?wsdl
2013-05-10 13:22:13,293 INFO  [WsdlImporter] Finding importer for {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV1SoapBinding
2013-05-10 13:22:13,293 INFO  [WsdlImporter] Importing binding {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV1SoapBinding
2013-05-10 13:22:13,294 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/ServiceContractV1/ServiceContractV1
2013-05-10 13:22:13,295 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeAdded
2013-05-10 13:22:13,296 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeRemoved
2013-05-10 13:22:13,297 INFO  [Soap11HttpBindingImporter] importing operation faultCanChange
2013-05-10 13:22:13,297 INFO  [Soap11HttpBindingImporter] importing operation inputTypeCanChange
2013-05-10 13:22:13,298 INFO  [Soap11HttpBindingImporter] importing operation operationCanBeRemoved
2013-05-10 13:22:13,299 INFO  [Soap11HttpBindingImporter] importing operation operationNameCanChangeV1
2013-05-10 13:22:13,299 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeAdded
2013-05-10 13:22:13,300 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeRemoved
2013-05-10 13:22:13,300 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanChange
2013-05-10 13:22:21,658 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.faultCanBeAdded:Request 1] in 71ms (373 bytes)
2013-05-10 13:24:13,682 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.faultCanBeAdded:Request 1] in 11ms (233 bytes)
2013-05-10 13:24:54,742 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.operationNameCanChangeV1:Request 1] in 26ms (343 bytes)
2013-05-10 13:24:57,796 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.operationCanBeRemoved:Request 1] in 27ms (340 bytes)
2013-05-10 13:27:47,600 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 256ms (484 bytes)
2013-05-10 13:29:21,697 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.operationNameCanChangeV1:Request 1] in 222ms (343 bytes)
2013-05-10 13:29:36,444 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 89ms (373 bytes)
2013-05-10 13:31:15,903 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 19ms (233 bytes)
2013-05-10 13:34:16,699 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 13ms (233 bytes)
2013-05-10 13:40:50,680 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 140ms (233 bytes)
2013-05-10 13:40:52,919 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 10ms (233 bytes)
2013-05-10 13:40:53,745 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 9ms (233 bytes)
2013-05-10 13:40:54,423 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 9ms (233 bytes)
2013-05-10 13:40:55,710 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 10ms (233 bytes)
2013-05-10 13:40:56,507 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 9ms (233 bytes)
2013-05-10 13:41:19,120 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV1SoapBinding.faultCanBeAdded:Request 1] in 15026ms (411 bytes)
